Age,Color.R,Color.G,Color.B,Color.A,Initial.Color.R,Initial.Color.G,Initial.Color.B,Initial.Color.A,Lifetime,Mass,MaterialRandom,NormalizedAge,Position.X,Position.Y,Position.Z,PreviousVelocity.X,PreviousVelocity.Y,PreviousVelocity.Z,Scale.X,Scale.Y,Scale.Z,SpriteRotation,SpriteSize.X,SpriteSize.Y,UniqueID,Velocity.X,Velocity.Y,Velocity.Z
0.5,1,1,1,1,1,1,1,1,2.37083745,1,0.713813186,0.210895941,119.6491013,-72.55412293,106.2475586,22.91661453,-67.95521545,37.32715988,5,5,5,0,5,5,748,22.91661453,-67.95521545,37.32715988
0.5,1,1,1,1,1,1,1,1,1.892976046,1,0.648330927,0.264134347,122.8901062,-72.55543518,107.1302185,16.80195236,-69.3247757,41.06241226,5,5,5,0,5,5,749,16.80195236,-69.3247757,41.06241226
0.5,1,1,1,1,1,1,1,1,2.771591425,1,0.283231854,0.180401772,-112.8529053,-58.21417236,106.0131607,56.28578186,-23.84553719,32.52890396,5,5,5,0,5,5,750,56.28578186,-23.84553719,32.52890396
0.5,1,1,1,1,1,1,1,1,2.735342264,1,0.708124161,0.182792485,-106.6900406,-57.49027252,107.7054977,62.60726547,-19.96022987,37.77971268,5,5,5,0,5,5,751,62.60726547,-19.96022987,37.77971268
0.5,1,1,1,1,1,1,1,1,2.328999043,1,0.923062801,0.214684501,-99.83751679,-55.78308487,109.4296036,68.21660614,-16.09810638,44.08940888,5,5,5,0,5,5,752,68.21660614,-16.09810638,44.08940888
0.5,1,1,1,1,1,1,1,1,1.844827652,1,0.501545072,0.271028042,-93.49991608,-54.81614685,110.7230072,71.54650879,-15.0153904,48.70847702,5,5,5,0,5,5,753,71.54650879,-15.0153904,48.70847702
0.5,1,1,1,1,1,1,1,1,2.025013208,1,0.595689535,0.246911973,-89.05996704,-55.07880402,111.2421494,68.77774048,-18.56869125,50.64087677,5,5,5,0,5,5,754,68.77774048,-18.56869125,50.64087677
0.5,1,1,1,1,1,1,1,1,2.612772703,1,0.495651007,0.191367581,-85.00682831,-54.94595337,111.1191711,65.37806702,-20.74692154,50.29377365,5,5,5,0,5,5,755,65.37806702,-20.74692154,50.29377365
0.5,1,1,1,1,1,1,1,1,1.211052179,1,0.902371287,0.412864119,-80.58176422,-53.62916184,110.1890793,62.59276581,-19.14969444,47.24079514,5,5,5,0,5,5,756,62.59276581,-19.14969444,47.24079514
0.5,1,1,1,1,1,1,1,1,2.859876394,1,0.41148138,0.174832731,-76.25114441,-52.71154785,108.4903107,60.051754,-17.66388702,41.66466904,5,5,5,0,5,5,757,60.051754,-17.66388702,41.66466904
0.5,1,1,1,1,1,1,1,1,1.974454641,1,0.590209842,0.253234476,-71.79949188,-52.43806076,106.5082245,56.67324829,-17.43424606,35.64596939,5,5,5,0,5,5,758,56.67324829,-17.43424606,35.64596939
0.5,1,1,1,1,1,1,1,1,1.390054703,1,0.47923553,0.359698087,-66.89718628,-52.22146988,105.5980377,55.53321075,-18.91857719,31.58193588,5,5,5,0,5,5,759,55.53321075,-18.91857719,31.58193588
0.5,1,1,1,1,1,1,1,1,2.814005852,1,0.1951406,0.177682638,-62.71995544,-52.9663353,104.5263672,52.79096222,-22.87219429,27.23466682,5,5,5,0,5,5,760,52.79096222,-22.87219429,27.23466682
0.5,1,1,1,1,1,1,1,1,2.207389116,1,0.027299643,0.22651194,-58.65946579,-53.12547302,102.6451187,47.75031281,-24.40505791,20.44662666,5,5,5,0,5,5,761,47.75031281,-24.40505791,20.44662666
0.5,1,1,1,1,1,1,1,1,2.077816963,1,0.4795084,0.240637168,-55.69091415,-53.86044693,100.4112091,37.10325241,-24.5246048,12.73566914,5,5,5,0,5,5,762,37.10325241,-24.5246048,12.73566914
0.5,1,1,1,1,1,1,1,1,2.797259331,1,0.365588069,0.178746387,-52.91622925,-53.80026245,98.42726898,28.02931023,-20.76088333,6.973354816,5,5,5,0,5,5,763,28.02931023,-20.76088333,6.973354816
0.5,1,1,1,1,1,1,1,1,1.512345791,1,0.651089191,0.330612212,-48.27061844,-52.75812149,99.15010834,30.49744034,-16.57411385,10.6256361,5,5,5,0,5,5,764,30.49744034,-16.57411385,10.6256361
0.5,1,1,1,1,1,1,1,1,2.016732216,1,0.937975049,0.247925833,-43.07239151,-51.99226761,100.4670868,34.05066299,-13.1790123,17.10152626,5,5,5,0,5,5,765,34.05066299,-13.1790123,17.10152626
0.5,1,1,1,1,1,1,1,1,2.021051884,1,0.373528719,0.247395918,-37.6006012,-51.56060028,102.0981216,36.71132278,-12.58313179,23.75567627,5,5,5,0,5,5,766,36.71132278,-12.58313179,23.75567627
0.5,1,1,1,1,1,1,1,1,2.447444677,1,0.515803099,0.204294711,-34.06010819,-52.71807861,100.9480438,30.82562637,-16.02903748,15.72056294,5,5,5,0,5,5,767,30.82562637,-16.02903748,15.72056294
0.5,1,1,1,1,1,1,1,1,2.281988144,1,0.708946347,0.219107181,-97.60211945,11.62669563,93.12280273,-43.60937882,-16.43220711,-10.95374966,5,5,5,0,5,5,1408,-43.60937882,-16.43220711,-10.95374966
0.5,1,1,1,1,1,1,1,1,2.496944904,1,0.801410437,0.20024471,-92.002388,10.45838261,91.53934479,-40.43727493,-24.95615006,-16.58116531,5,5,5,0,5,5,1409,-40.43727493,-24.95615006,-16.58116531
0.5,1,1,1,1,1,1,1,1,1.116032839,1,0.894595146,0.448015481,-86.25502777,9.583047867,90.19763947,-36.20408249,-31.31754112,-20.29588699,5,5,5,0,5,5,1410,-36.20408249,-31.31754112,-20.29588699
0.5,1,1,1,1,1,1,1,1,2.378282309,1,0.197651505,0.21023576,-80.2355423,11.72823238,90.86872864,-33.83804703,-24.94136238,-19.19052315,5,5,5,0,5,5,1411,-33.83804703,-24.94136238,-19.19052315
0.5,1,1,1,1,1,1,1,1,2.794027328,1,0.917701483,0.178953156,-72.70959473,15.58032703,93.16312408,-28.68230057,-6.388327122,-14.87700653,5,5,5,0,5,5,1412,-28.68230057,-6.388327122,-14.87700653
0.5,1,1,1,1,1,1,1,1,2.322308302,1,0.302648067,0.215303019,-65.33130646,19.90813637,95.40714264,-22.02554894,14.70885754,-11.50193214,5,5,5,0,5,5,1413,-22.02554894,14.70885754,-11.50193214
0.5,1,1,1,1,1,1,1,1,2.321483612,1,0.258066058,0.215379506,-60.40055847,22.82138634,97.01022339,-22.83298492,29.76140404,-9.671906471,5,5,5,0,5,5,1414,-22.83298492,29.76140404,-9.671906471
0.5,1,1,1,1,1,1,1,1,2.738503218,1,0.900563836,0.182581484,-56.71889114,24.13944817,98.35482025,-29.98709297,38.73465729,-5.660164356,5,5,5,0,5,5,1415,-29.98709297,38.73465729,-5.660164356
0.5,1,1,1,1,1,1,1,1,1.055662155,1,0.628306508,0.473636389,-52.74556351,25.72153091,97.65420532,-32.60017777,41.9293747,-6.763659477,5,5,5,0,5,5,1416,-32.60017777,41.9293747,-6.763659477
0.5,1,1,1,1,1,1,1,1,2.850552559,1,0.757811546,0.175404593,-48.56087494,24.06878662,98.92671967,-38.25214386,41.72377777,0.907297373,5,5,5,0,5,5,1417,-38.25214386,41.72377777,0.907297373
0.5,1,1,1,1,1,1,1,1,2.688993692,1,0.795744419,0.185943171,-43.15782166,15.73419857,102.1364594,-41.73207855,13.11878109,19.48684883,5,5,5,0,5,5,1418,-41.73207855,13.11878109,19.48684883
0.5,1,1,1,1,1,1,1,1,1.711422443,1,0.623700142,0.29215464,-38.46426392,7.303972721,105.8216705,-44.25721359,-18.91100311,36.06273651,5,5,5,0,5,5,1419,-44.25721359,-18.91100311,36.06273651
0.5,1,1,1,1,1,1,1,1,1.518371582,1,0.036105871,0.329300165,-32.45818329,0.564743638,107.6204758,-38.14758301,-47.31335449,43.86719132,5,5,5,0,5,5,1420,-38.14758301,-47.31335449,43.86719132
0.5,1,1,1,1,1,1,1,1,1.312032223,1,0.963108778,0.381088197,-20.83790588,2.710546017,102.3622208,-7.532486916,-47.11771393,22.65463257,5,5,5,0,5,5,1421,-7.532486916,-47.11771393,22.65463257
0.5,1,1,1,1,1,1,1,1,2.509935856,1,0.715694547,0.199208274,-10.36178398,5.909412384,97.49682617,18.10186577,-34.52272034,0.02791021,5,5,5,0,5,5,1422,18.10186577,-34.52272034,0.02791021
0.5,1,1,1,1,1,1,1,1,1.593285799,1,0.886643291,0.313816905,-2.817859173,10.05484104,93.75210571,21.67860031,-19.18610764,-12.39620495,5,5,5,0,5,5,1423,21.67860031,-19.18610764,-12.39620495
0.5,1,1,1,1,1,1,1,1,1.650107384,1,0.1981951,0.303010583,1.319949865,15.42717266,92.12623596,15.4752512,1.907986164,-19.12092018,5,5,5,0,5,5,1424,15.4752512,1.907986164,-19.12092018
0.5,1,1,1,1,1,1,1,1,1.13744235,1,0.06687057,0.439582705,5.408705711,21.45317268,90.35185242,10.37191677,25.06002998,-27.86865044,5,5,5,0,5,5,1425,10.37191677,25.06002998,-27.86865044
0.5,1,1,1,1,1,1,1,1,2.842581749,1,0.916070938,0.175896436,9.948309898,26.81274986,88.65447998,8.139093399,47.45000839,-36.6042099,5,5,5,0,5,5,1426,8.139093399,47.45000839,-36.6042099
0.5,1,1,1,1,1,1,1,1,2.674319744,1,0.098544598,0.186963439,14.18345356,29.5282135,88.46604157,6.785315514,57.05776978,-36.55942535,5,5,5,0,5,5,1427,6.785315514,57.05776978,-36.55942535
0.5,1,1,1,1,1,1,1,1,2.932972908,1,0.501011968,0.170475498,18.30560494,31.35448837,88.78379822,5.954936504,62.91308594,-34.99902344,5,5,5,0,5,5,1428,5.954936504,62.91308594,-34.99902344
0.5,1,1,1,1,1,1,1,1,1.578057528,1,0.473420858,0.316845238,22.93139839,32.25016403,89.29407501,5.26005125,67.79883575,-32.93352127,5,5,5,0,5,5,1429,5.26005125,67.79883575,-32.93352127
0.5,1,1,1,1,1,1,1,1,2.436541319,1,0.166087389,0.205208912,28.12140846,31.22688294,89.91077423,8.175712585,58.68912888,-30.39828491,5,5,5,0,5,5,1430,8.175712585,58.68912888,-30.39828491
0.5,1,1,1,1,1,1,1,1,2.234946966,1,0.899981737,0.223718956,34.82260895,22.43209457,91.32770538,15.93781567,19.43400383,-23.98088455,5,5,5,0,5,5,1431,15.93781567,19.43400383,-23.98088455
0.5,1,1,1,1,1,1,1,1,1.687077284,1,0.541012287,0.296370536,40.2539978,13.28088665,92.29734039,17.58527565,-17.45043564,-17.33350945,5,5,5,0,5,5,1432,17.58527565,-17.45043564,-17.33350945
0.5,1,1,1,1,1,1,1,1,1.28495574,1,0.226438046,0.389118463,45.20094299,4.959706306,93.28903961,15.80368137,-48.48263931,-10.22221947,5,5,5,0,5,5,1433,15.80368137,-48.48263931,-10.22221947
0.5,1,1,1,1,1,1,1,1,2.467746496,1,0.692260146,0.202614009,48.60560226,1.757813931,95.05408478,12.30265427,-59.75320435,-3.33334446,5,5,5,0,5,5,1434,12.30265427,-59.75320435,-3.33334446
0.5,1,1,1,1,1,1,1,1,1.047862053,1,0.757745981,0.477162033,51.6142807,-1.56508708,97.29924011,7.37721777,-69.47860718,4.829127789,5,5,5,0,5,5,1435,7.37721777,-69.47860718,4.829127789
0.5,1,1,1,1,1,1,1,1,2.376808882,1,0.746557236,0.2103661,55.24573898,-4.730950356,100.2104645,2.102242947,-79.6783905,15.6095686,5,5,5,0,5,5,1436,2.102242947,-79.6783905,15.6095686
0.5,1,1,1,1,1,1,1,1,2.878475904,1,0.387434363,0.17370303,58.26156998,-5.57238245,102.2459183,-3.680413723,-82.1107254,23.89888954,5,5,5,0,5,5,1437,-3.680413723,-82.1107254,23.89888954
0.5,1,1,1,1,1,1,1,1,2.990235329,1,0.123048186,0.167210922,61.22310638,-3.522089005,103.3156433,-10.64607143,-71.38582611,28.50194168,5,5,5,0,5,5,1438,-10.64607143,-71.38582611,28.50194168
0.5,1,1,1,1,1,1,1,1,2.667214394,1,0.453184843,0.187461495,63.57512283,-0.744761825,104.8492889,-19.59100533,-59.90156937,35.55341721,5,5,5,0,5,5,1439,-19.59100533,-59.90156937,35.55341721
0.5,1,1,1,1,1,1,1,1,1.555781841,1,0.8191365,0.321381807,66.13693237,2.497779369,106.5992432,-31.29977608,-47.38036346,44.40086365,5,5,5,0,5,5,1440,-31.29977608,-47.38036346,44.40086365
0.5,1,1,1,1,1,1,1,1,1.039160013,1,0.674977064,0.481157839,69.28533173,7.698134422,106.3154526,-38.68077087,-32.60257721,46.06053925,5,5,5,0,5,5,1441,-38.68077087,-32.60257721,46.06053925
0.5,1,1,1,1,1,1,1,1,2.510979176,1,0.495018601,0.199125513,72.93681335,14.02292061,105.4965439,-44.7953186,-15.60429573,40.33332825,5,5,5,0,5,5,1442,-44.7953186,-15.60429573,40.33332825
0.5,1,1,1,1,1,1,1,1,2.286154509,1,0.85472405,0.218707874,75.8632431,19.05118752,105.2050323,-51.55705261,-0.259642363,36.26568222,5,5,5,0,5,5,1443,-51.55705261,-0.259642363,36.26568222
0.5,1,1,1,1,1,1,1,1,2.106704235,1,0.82205236,0.237337545,81.65975952,22.31084061,105.7202377,-55.31119919,14.76718044,35.77101898,5,5,5,0,5,5,1444,-55.31119919,14.76718044,35.77101898
0.5,1,1,1,1,1,1,1,1,2.151431322,1,0.380276442,0.232403427,91.61618805,20.95692635,107.0154037,-37.28429794,15.60990429,39.74463272,5,5,5,0,5,5,1445,-37.28429794,15.60990429,39.74463272
0.5,1,1,1,1,1,1,1,1,1.594010353,1,0.77365911,0.313674241,102.3289795,18.59293366,108.2619705,-8.200907707,5.299341202,42.8400116,5,5,5,0,5,5,1446,-8.200907707,5.299341202,42.8400116
0.5,1,1,1,1,1,1,1,1,1.443985462,1,0.115193844,0.346263885,111.2339706,15.90105343,108.9614563,11.7108593,-6.116847992,44.53089905,5,5,5,0,5,5,1447,11.7108593,-6.116847992,44.53089905
0.5,1,1,1,1,1,1,1,1,2.93241787,1,0.494689703,0.170507759,117.5961533,12.18134308,108.6620407,17.6797142,-20.50061989,44.22488403,5,5,5,0,5,5,1448,17.6797142,-20.50061989,44.22488403
0.5,1,1,1,1,1,1,1,1,1.031254053,1,0.324766755,0.484846592,123.6080246,8.024897575,107.3197327,22.07658577,-38.35499191,40.71351624,5,5,5,0,5,5,1449,22.07658577,-38.35499191,40.71351624
0.5,1,1,1,1,1,1,1,1,2.900094032,1,0.091964602,0.172408208,-121.087944,36.40675354,95.37111664,14.34156418,59.6875,-11.41285706,5,5,5,0,5,5,1450,14.34156418,59.6875,-11.41285706
0.5,1,1,1,1,1,1,1,1,2.364176512,1,0.18458581,0.211490124,-118.7608566,36.45383453,98.3404541,5.85365963,61.985672,1.589104176,5,5,5,0,5,5,1451,5.85365963,61.985672,1.589104176
0.5,1,1,1,1,1,1,1,1,2.754361153,1,0.120496869,0.181530297,-116.3468323,35.81711197,100.4994278,-3.61604929,61.38448715,12.30425644,5,5,5,0,5,5,1452,-3.61604929,61.38448715,12.30425644
0.5,1,1,1,1,1,1,1,1,1.76902914,1,0.375303984,0.282640904,-113.9438019,34.96266174,102.2991257,-13.30045033,59.72694397,21.95005608,5,5,5,0,5,5,1453,-13.30045033,59.72694397,21.95005608
0.5,1,1,1,1,1,1,1,1,1.568198204,1,0.659922004,0.318837255,-112.2176971,32.40669251,102.7430191,-24.28167534,52.35203552,25.34077263,5,5,5,0,5,5,1454,-24.28167534,52.35203552,25.34077263
0.5,1,1,1,1,1,1,1,1,1.204485178,1,0.278863311,0.415115118,-110.3388367,28.48443222,101.7379608,-36.27878571,38.9442482,21.4000454,5,5,5,0,5,5,1455,-36.27878571,38.9442482,21.4000454
0.5,1,1,1,1,1,1,1,1,2.174701214,1,0.026802897,0.229916647,-107.4255219,24.05763054,99.77657318,-46.17880249,20.42118263,13.03957939,5,5,5,0,5,5,1456,-46.17880249,20.42118263,13.03957939
0.5,1,1,1,1,1,1,1,1,1.21897459,1,0.78260541,0.410180837,-103.908989,19.97247124,97.57064056,-50.50806046,2.791306734,4.794608593,5,5,5,0,5,5,1457,-50.50806046,2.791306734,4.794608593
0.5,1,1,1,1,1,1,1,1,1.345010042,1,0.048018456,0.371744424,-97.28716278,16.87823868,93.588974,-45.27441406,-17.0076561,-8.683181763,5,5,5,0,5,5,1458,-45.27441406,-17.0076561,-8.683181763
0.5,1,1,1,1,1,1,1,1,1.000437975,1,0.695453167,0.499781102,-90.66954041,15.59571934,90.92967987,-37.70127869,-26.99447441,-18.15242004,5,5,5,0,5,5,1459,-37.70127869,-26.99447441,-18.15242004
0.5,1,1,1,1,1,1,1,1,1.658391237,1,0.544595122,0.301497012,-84.61016846,14.54059887,88.94558716,-30.32763481,-33.82733154,-23.85587311,5,5,5,0,5,5,1460,-30.32763481,-33.82733154,-23.85587311
0.5,1,1,1,1,1,1,1,1,1.1662395,1,0.358557224,0.428728402,-77.45230103,16.75732613,89.02924347,-24.4407692,-27.27915764,-24.24817276,5,5,5,0,5,5,1461,-24.4407692,-27.27915764,-24.24817276
0.5,1,1,1,1,1,1,1,1,1.368750334,1,0.297898531,0.365296721,-70.12030792,19.86705589,89.99404907,-17.09422493,-13.51528263,-24.14002228,5,5,5,0,5,5,1462,-17.09422493,-13.51528263,-24.14002228
0.5,1,1,1,1,1,1,1,1,2.583422184,1,0.116039753,0.193541735,-62.95750809,23.0438385,91.04077148,-9.835128784,1.39898777,-24.72667694,5,5,5,0,5,5,1463,-9.835128784,1.39898777,-24.72667694
0.5,1,1,1,1,1,1,1,1,2.591397047,1,0.006382585,0.192946121,-58.48099899,25.70172119,92.28923798,-12.0803957,14.88154888,-24.74398613,5,5,5,0,5,5,1464,-12.0803957,14.88154888,-24.74398613
0.5,1,1,1,1,1,1,1,1,2.70300293,1,0.258013368,0.184979454,-54.81711197,27.58903313,93.64730072,-19.21850014,26.49549103,-21.93903351,5,5,5,0,5,5,1465,-19.21850014,26.49549103,-21.93903351
0.5,1,1,1,1,1,1,1,1,2.013532162,1,0.063293576,0.248319849,-50.8609848,29.15929413,93.80673981,-23.29351044,33.84558487,-20.87303925,5,5,5,0,5,5,1466,-23.29351044,33.84558487,-20.87303925
0.5,1,1,1,1,1,1,1,1,1.254635096,1,0.287291408,0.398522258,-46.77944946,28.01018143,94.58888245,-27.16765976,33.58106232,-16.76369476,5,5,5,0,5,5,1467,-27.16765976,33.58106232,-16.76369476
0.5,1,1,1,1,1,1,1,1,2.07134676,1,0.110271454,0.241388842,-41.39518738,18.69488335,98.50281525,-32.24643707,4.659310341,4.494952679,5,5,5,0,5,5,1468,-32.24643707,4.659310341,4.494952679
0.5,1,1,1,1,1,1,1,1,1.844806433,1,0.88071239,0.271031141,-36.76172257,10.63204956,102.0595703,-35.52093506,-26.87199783,22.77470589,5,5,5,0,5,5,1469,-35.52093506,-26.87199783,22.77470589
0.5,1,1,1,1,1,1,1,1,1.7005198,1,0.734351277,0.294027746,-31.32443619,3.260342121,104.5393219,-34.5077858,-57.98207092,35.04473114,5,5,5,0,5,5,1470,-34.5077858,-57.98207092,35.04473114
0.5,1,1,1,1,1,1,1,1,2.496144295,1,0.720139384,0.200308934,-20.33172607,6.01748085,99.68302918,-7.969935417,-52.65050507,14.29770279,5,5,5,0,5,5,1471,-7.969935417,-52.65050507,14.29770279
0.5,1,1,1,1,1,1,1,1,1.586852074,1,0.728375077,0.315089226,-12.14028263,9.97412014,95.66629028,7.716053009,-40.0437355,-3.074210167,5,5,5,0,5,5,1472,7.716053009,-40.0437355,-3.074210167
0.5,1,1,1,1,1,1,1,1,2.918371201,1,0.158936143,0.17132844,-5.510431767,14.21219826,92.61335754,10.06428146,-22.87034416,-13.84473133,5,5,5,0,5,5,1473,10.06428146,-22.87034416,-13.84473133
0.5,1,1,1,1,1,1,1,1,2.082132101,1,0.248486757,0.240138456,-1.330912352,20.19242477,90.90457153,5.53482914,0.363599658,-21.36688995,5,5,5,0,5,5,1474,5.53482914,0.363599658,-21.36688995
0.5,1,1,1,1,1,1,1,1,1.500306606,1,0.798237324,0.333265215,3.630563974,26.99489403,88.93503571,3.866349697,28.33058167,-31.62852478,5,5,5,0,5,5,1475,3.866349697,28.33058167,-31.62852478
0.5,1,1,1,1,1,1,1,1,1.241751432,1,0.987686157,0.402657062,8.762442589,33.13972473,87.24274445,6.411254406,53.70628357,-39.87444305,5,5,5,0,5,5,1476,6.411254406,53.70628357,-39.87444305
0.5,1,1,1,1,1,1,1,1,1.752151251,1,0.246535301,0.285363495,13.47689343,36.56570816,87.26613617,8.016456604,64.62674713,-38.74657822,5,5,5,0,5,5,1477,8.016456604,64.62674713,-38.74657822
0.5,1,1,1,1,1,1,1,1,2.505542755,1,0.040883899,0.199557558,18.25559235,37.87515259,88.14219666,8.7781744,69.25391388,-35.8203125,5,5,5,0,5,5,1478,8.7781744,69.25391388,-35.8203125
0.5,1,1,1,1,1,1,1,1,2.7987957,1,0.436226249,0.178648263,22.70232773,38.94477081,88.85651398,9.409697533,73.14422607,-33.5426178,5,5,5,0,5,5,1479,9.409697533,73.14422607,-33.5426178
0.5,1,1,1,1,1,1,1,1,2.680525064,1,0.201533556,0.18653062,28.28052712,38.33633041,89.61468506,13.24476433,66.36393738,-31.58519554,5,5,5,0,5,5,1480,13.24476433,66.36393738,-31.58519554
0.5,1,1,1,1,1,1,1,1,2.20086813,1,0.374947786,0.227183074,35.53523636,29.17668152,90.60981751,21.39256859,26.44855309,-27.73270798,5,5,5,0,5,5,1481,21.39256859,26.44855309,-27.73270798
0.5,1,1,1,1,1,1,1,1,2.161729574,1,0.337768793,0.231296271,42.17153549,20.58687019,91.44729614,27.62256622,-13.00950623,-21.85438728,5,5,5,0,5,5,1482,27.62256622,-13.00950623,-21.85438728
0.5,1,1,1,1,1,1,1,1,1.77249074,1,0.1784271,0.282088935,47.56575775,11.72350979,92.50741577,26.36686516,-42.63887024,-14.66269016,5,5,5,0,5,5,1483,26.36686516,-42.63887024,-14.66269016
0.5,1,1,1,1,1,1,1,1,1.371131659,1,0.97975111,0.36466229,50.97093201,7.506585121,94.39647675,21.15951729,-56.61492539,-6.413956165,5,5,5,0,5,5,1484,21.15951729,-56.61492539,-6.413956165
0.5,1,1,1,1,1,1,1,1,1.035281658,1,0.391834021,0.482960343,53.76202011,3.855929375,96.53307343,14.83834934,-68.07131195,2.76594305,5,5,5,0,5,5,1485,14.83834934,-68.07131195,2.76594305
0.5,1,1,1,1,1,1,1,1,1.826318026,1,0.745582223,0.273774892,56.77151489,0.027092457,99.00938416,7.414690018,-79.80370331,13.17434883,5,5,5,0,5,5,1486,7.414690018,-79.80370331,13.17434883
0.5,1,1,1,1,1,1,1,1,1.3234725,1,0.378590584,0.377794027,59.48893356,-1.60518837,100.7956467,-0.489043981,-83.35150909,20.57771683,5,5,5,0,5,5,1487,-0.489043981,-83.35150909,20.57771683
0.5,1,1,1,1,1,1,1,1,2.401517868,1,0.595682383,0.208201662,61.82779312,-0.299257278,101.6792221,-10.58385563,-75.51290894,25.02871513,5,5,5,0,5,5,1488,-10.58385563,-75.51290894,25.02871513
0.5,1,1,1,1,1,1,1,1,1.728445292,1,0.247954011,0.289277315,63.63404465,1.90004468,102.6268311,-20.10026741,-67.91761017,29.72175407,5,5,5,0,5,5,1489,-20.10026741,-67.91761017,29.72175407
0.5,1,1,1,1,1,1,1,1,2.598474026,1,0.839175344,0.192420632,65.48665619,4.065501213,103.8535385,-31.3880291,-59.53098679,35.5376358,5,5,5,0,5,5,1490,-31.3880291,-59.53098679,35.5376358
0.5,1,1,1,1,1,1,1,1,2.490380526,1,0.851324439,0.200772524,67.97402191,8.608183861,103.8497543,-40.34156418,-47.10420227,35.52793503,5,5,5,0,5,5,1491,-40.34156418,-47.10420227,35.52793503
0.5,1,1,1,1,1,1,1,1,1.446048498,1,0.438145161,0.345769882,70.50144196,13.88149738,103.9449768,-49.64863586,-33.1317482,33.61138153,5,5,5,0,5,5,1492,-49.64863586,-33.1317482,33.61138153
0.5,1,1,1,1,1,1,1,1,1.169695139,1,0.447912455,0.427461803,72.91537476,18.71871758,104.4350662,-59.73599243,-18.67697716,32.68529129,5,5,5,0,5,5,1493,-59.73599243,-18.67697716,32.68529129
0.5,1,1,1,1,1,1,1,1,2.544090986,1,0.202154398,0.196533859,77.22083283,21.39239883,105.3939056,-65.06897736,-5.88314724,34.07736588,5,5,5,0,5,5,1494,-65.06897736,-5.88314724,34.07736588
0.5,1,1,1,1,1,1,1,1,1.288378954,1,0.135826945,0.38808459,86.66830444,20.6082592,107.048851,-54.88459396,0.619090319,38.94199371,5,5,5,0,5,5,1495,-54.88459396,0.619090319,38.94199371
0.5,1,1,1,1,1,1,1,1,2.05810833,1,0.12648356,0.242941543,97.48178101,17.95023727,108.4916534,-27.08801651,-9.238061905,42.80265808,5,5,5,0,5,5,1496,-27.08801651,-9.238061905,42.80265808
0.5,1,1,1,1,1,1,1,1,2.837623835,1,0.230395079,0.176203758,107.4706116,15.39634419,109.3366318,-0.729801655,-19.43404388,44.37044525,5,5,5,0,5,5,1497,-0.729801655,-19.43404388,44.37044525
0.5,1,1,1,1,1,1,1,1,1.649525881,1,0.122497559,0.303117394,113.9288483,12.96247673,109.1674728,5.655917645,-30.68326378,44.36237335,5,5,5,0,5,5,1498,5.655917645,-30.68326378,44.36237335
0.5,1,1,1,1,1,1,1,1,1.554980993,1,0.262549043,0.321547329,120.5666656,10.05535126,108.2080002,11.00943852,-45.37723541,42.23383713,5,5,5,0,5,5,1499,11.00943852,-45.37723541,42.23383713
0.5,1,1,1,1,1,1,1,1,1.945127964,1,0.616829753,0.257052511,-120.7425156,41.35522842,92.61581421,16.30658722,56.77013016,-23.18278885,5,5,5,0,5,5,1500,16.30658722,56.77013016,-23.18278885
0.5,1,1,1,1,1,1,1,1,1.463288069,1,0.993523002,0.341696233,-117.786232,41.34886169,95.92962647,9.67507267,57.41761398,-8.266601563,5,5,5,0,5,5,1501,9.67507267,57.41761398,-8.266601563
0.5,1,1,1,1,1,1,1,1,2.992131948,1,0.896571875,0.16710493,-115.3710327,40.26674652,98.46083069,2.182515383,56.84191895,4.164808273,5,5,5,0,5,5,1502,2.182515383,56.84191895,4.164808273
0.5,1,1,1,1,1,1,1,1,1.082984209,1,0.663411975,0.461687237,-112.5605087,39.57085037,100.7576523,-5.548144817,55.34425736,16.34281921,5,5,5,0,5,5,1503,-5.548144817,55.34425736,16.34281921
0.5,1,1,1,1,1,1,1,1,2.382279158,1,0.377702236,0.209883049,-110.7292633,36.54220963,101.5046387,-17.06065559,46.85323715,21.14295769,5,5,5,0,5,5,1504,-17.06065559,46.85323715,21.14295769
0.5,1,1,1,1,1,1,1,1,1.714900732,1,0.230948925,0.29156208,-109.0118179,32.06027603,100.9180527,-31.95359612,31.06336975,18.45651627,5,5,5,0,5,5,1505,-31.95359612,31.06336975,18.45651627
0.5,1,1,1,1,1,1,1,1,1.53383708,1,0.444672465,0.325979859,-106.9410172,28.18964768,100.0022736,-43.63652039,15.85341835,14.55749321,5,5,5,0,5,5,1506,-43.63652039,15.85341835,14.55749321
0.5,1,1,1,1,1,1,1,1,1.821764469,1,0.616204262,0.274459183,-103.5347443,24.318573,98.18618012,-51.86377335,-0.481754422,8.033267975,5,5,5,0,5,5,1507,-51.86377335,-0.481754422,8.033267975
0.5,1,1,1,1,1,1,1,1,2.421092987,1,0.463064909,0.206518292,-96.86701965,21.45310211,93.86116028,-46.01989746,-18.34584045,-7.05213356,5,5,5,0,5,5,1508,-46.01989746,-18.34584045,-7.05213356
0.5,1,1,1,1,1,1,1,1,2.935259104,1,0.994320154,0.170342714,-89.73822022,20.19469643,90.35725403,-35.14338684,-28.82873344,-19.80234528,5,5,5,0,5,5,1509,-35.14338684,-28.82873344,-19.80234528
